subj_id,eye,trial_no,n_flash,n_beep,direction,blindspot,response,response_type,loc_1,loc_2,loc_3,loc_4,loc_5
SV009,L,461,3,2,1,0,2,2,0,0,0,0,0
SV009,L,462,2,0,0,1,0,2,0,0,0,0,0
SV009,L,463,2,2,0,1,2,2,0,0,0,0,0
SV009,L,464,3,3,1,0,3,2,0,0,0,0,0
SV009,L,465,2,0,0,0,0,2,0,0,0,0,0
SV009,L,466,3,0,0,1,0,2,0,0,0,0,0
SV009,L,467,2,0,0,1,0,2,0,0,0,0,0
SV009,L,468,2,3,0,1,3,2,0,0,0,0,0
SV009,L,469,3,3,1,1,3,2,0,0,0,0,0
SV009,L,470,2,2,0,1,2,2,0,0,0,0,0
SV009,L,471,2,2,1,0,2,2,0,0,0,0,0
SV009,L,472,2,0,1,1,0,2,0,0,0,0,0
SV009,L,473,3,0,0,1,0,2,0,0,0,0,0
SV009,L,474,3,0,0,1,0,2,0,0,0,0,0
SV009,L,475,3,3,0,0,3,2,0,0,0,0,0
SV009,L,476,2,3,1,1,3,2,0,0,0,0,0
SV009,L,477,2,2,0,1,2,2,0,0,0,0,0
SV009,L,478,2,2,1,1,2,2,0,0,0,0,0
SV009,L,479,2,2,0,1,2,2,0,0,0,0,0
SV009,L,480,3,3,0,1,3,2,0,0,0,0,0
SV009,R,1,2,3,1,1,2,1,0,1,1,0,0
SV009,R,2,2,2,1,0,2,1,0,1,0,1,0
SV009,R,3,3,2,0,0,2,1,0,1,0,1,0
SV009,R,4,3,3,0,0,3,1,0,1,1,1,0
SV009,R,5,2,0,0,1,2,1,0,1,0,1,0
SV009,R,6,3,3,0,1,3,1,0,1,1,1,0
SV009,R,7,3,0,1,0,3,1,0,1,1,1,0
SV009,R,8,3,2,0,1,2,1,0,1,0,1,0
SV009,R,9,2,0,0,1,2,1,0,1,0,1,0
SV009,R,10,3,0,1,0,3,1,0,1,1,1,0
SV009,R,11,2,2,0,1,2,1,0,1,0,1,0
SV009,R,12,2,2,1,1,1,1,0,0,1,0,0
SV009,R,13,3,2,1,0,2,1,0,1,1,0,0
SV009,R,14,3,2,0,0,3,1,0,1,1,1,0
SV009,R,15,3,3,0,1,3,1,0,1,1,1,0
SV009,R,16,3,3,0,0,3,1,0,1,1,1,0
SV009,R,17,3,2,0,1,3,1,0,1,1,1,0
SV009,R,18,3,3,0,0,3,1,0,1,1,1,0
SV009,R,19,2,2,0,0,2,1,0,1,0,1,0
SV009,R,20,2,2,0,0,2,1,0,1,0,1,0
SV009,R,21,3,3,0,0,2,1,0,1,0,1,0
SV009,R,22,2,2,1,1,2,1,0,1,1,0,0
SV009,R,23,2,2,0,0,2,1,0,1,0,1,0
SV009,R,24,3,0,1,0,3,1,0,1,1,1,0
SV009,R,25,3,0,0,1,3,1,0,1,1,1,0
SV009,R,26,3,0,1,0,3,1,0,1,1,1,0
SV009,R,27,3,0,0,1,3,1,0,1,1,1,0
SV009,R,28,2,2,0,1,3,1,0,1,1,1,0
SV009,R,29,2,3,0,1,2,1,0,0,1,1,0
SV009,R,30,2,0,0,0,3,1,0,1,1,1,0
SV009,R,31,3,3,1,1,3,1,0,1,1,1,0
SV009,R,32,2,0,0,1,3,1,0,1,1,1,0
SV009,R,33,2,3,0,1,2,1,0,0,1,1,0
SV009,R,34,3,2,0,0,3,1,0,1,1,1,0
SV009,R,35,3,0,0,0,3,1,0,1,1,1,0
SV009,R,36,3,3,1,1,2,1,0,1,1,0,0
SV009,R,37,3,2,1,1,2,1,0,1,1,0,0
SV009,R,38,3,3,0,0,3,1,0,1,1,1,0
SV009,R,39,2,3,1,0,2,1,0,1,1,0,0
SV009,R,40,2,2,1,1,1,1,0,1,0,0,0
SV009,R,41,2,2,0,1,2,1,0,0,1,1,0
SV009,R,42,2,3,1,1,1,1,0,1,0,0,0
SV009,R,43,3,3,1,0,2,1,0,1,1,0,0
SV009,R,44,2,3,1,0,2,1,0,0,1,1,0
SV009,R,45,2,0,0,1,2,1,0,1,0,1,0
SV009,R,46,3,3,0,1,2,1,0,1,0,1,0
SV009,R,47,2,2,0,1,2,1,0,1,0,1,0
SV009,R,48,3,3,0,1,2,1,0,1,0,1,0
SV009,R,49,3,2,1,0,2,1,0,0,1,1,0
SV009,R,50,2,2,1,0,2,1,0,0,1,1,0
SV009,R,51,2,3,1,1,3,1,1,1,1,0,0
SV009,R,52,3,0,1,1,1,1,0,0,1,0,0
SV009,R,53,2,2,0,1,2,1,0,1,0,1,0
SV009,R,54,2,3,1,0,2,1,0,0,1,1,0
SV009,R,55,3,3,0,1,2,1,0,1,0,1,0
SV009,R,56,2,3,0,0,2,1,0,1,0,1,0
SV009,R,57,3,3,0,1,2,1,0,1,0,1,0
SV009,R,58,2,0,0,0,2,1,0,1,0,1,0
SV009,R,59,3,0,0,1,2,1,0,1,0,1,0
SV009,R,60,2,3,0,1,2,1,0,1,0,1,0
SV009,R,61,2,0,1,0,3,1,0,1,1,1,0
SV009,R,62,3,3,0,0,3,1,0,1,1,1,0
SV009,R,63,3,0,1,1,1,1,0,0,1,0,0
SV009,R,64,3,2,0,1,2,1,0,1,1,0,0
SV009,R,65,2,0,1,0,2,1,0,0,1,1,0
SV009,R,66,3,3,1,0,2,1,0,0,1,1,0
SV009,R,67,2,0,1,1,2,1,0,1,1,0,0
SV009,R,68,2,2,1,0,2,1,0,0,1,1,0
SV009,R,69,3,2,0,1,2,1,0,0,1,1,0
SV009,R,70,3,2,0,0,3,1,0,1,1,1,0
SV009,R,71,2,0,0,1,3,1,0,1,1,1,0
SV009,R,72,3,3,1,1,2,1,0,1,1,0,0
SV009,R,73,2,3,1,1,2,1,1,1,0,0,0
SV009,R,74,2,0,1,1,1,1,0,1,0,0,0
SV009,R,75,2,2,0,1,2,1,0,0,1,1,0
SV009,R,76,2,2,0,0,2,1,0,1,1,0,0
SV009,R,77,2,3,0,1,1,1,0,0,0,1,0
SV009,R,78,2,2,1,1,1,1,0,1,0,0,0
SV009,R,79,2,2,0,1,2,1,0,1,0,1,0
SV009,R,80,3,0,0,0,3,1,0,1,1,1,0
SV009,R,81,3,3,1,1,1,1,0,1,0,0,0
SV009,R,82,2,2,0,0,2,1,0,1,0,1,0
SV009,R,83,3,3,1,1,1,1,0,1,0,0,0
SV009,R,84,2,3,0,1,3,1,0,1,1,1,0
SV009,R,85,2,2,1,0,2,1,0,1,1,0,0
SV009,R,86,3,2,1,1,2,1,0,1,1,0,0
SV009,R,87,3,2,1,1,2,1,0,1,1,0,0
SV009,R,88,2,2,1,0,2,1,0,0,1,1,0
SV009,R,89,3,3,1,0,2,1,0,0,1,1,0
SV009,R,90,2,2,1,1,2,1,0,1,1,0,0
SV009,R,91,2,2,0,1,2,1,0,1,0,1,0
SV009,R,92,3,0,0,0,2,1,0,1,1,0,0
SV009,R,93,2,3,0,0,3,1,0,1,1,1,0
SV009,R,94,2,3,0,0,3,1,0,1,1,1,0
SV009,R,95,2,3,1,0,3,1,0,1,1,1,0
SV009,R,96,2,2,0,0,2,1,0,1,0,1,0
SV009,R,97,3,3,0,1,3,1,0,1,1,1,0
SV009,R,98,3,0,1,1,2,1,0,1,1,0,0
SV009,R,99,3,3,1,0,3,1,0,1,1,1,0
SV009,R,100,3,3,1,0,3,1,0,1,1,1,0
SV009,R,101,3,0,0,0,3,1,0,1,1,1,0
SV009,R,102,3,0,1,0,3,1,0,1,1,1,0
SV009,R,103,3,2,1,0,2,1,0,1,1,0,0
SV009,R,104,3,2,1,0,2,1,0,0,1,1,0
SV009,R,105,2,0,1,0,3,1,0,1,1,1,0
SV009,R,106,3,2,1,1,1,1,0,0,1,0,0
SV009,R,107,3,2,1,1,2,1,0,1,1,0,0
SV009,R,108,2,3,0,0,3,1,0,1,1,1,0
SV009,R,109,2,0,0,1,3,1,0,1,1,1,0
SV009,R,110,3,2,0,0,3,1,0,1,1,1,0
SV009,R,111,3,2,1,0,3,1,0,1,1,1,0
SV009,R,112,3,2,0,1,2,1,0,1,1,0,0
SV009,R,113,2,0,0,0,3,1,0,1,1,1,0
SV009,R,114,3,2,0,1,2,1,0,1,0,1,0
SV009,R,115,2,0,1,1,2,1,0,1,1,0,0
SV009,R,116,3,3,0,0,3,1,0,1,1,1,0
SV009,R,117,3,2,0,1,2,1,0,1,0,1,0
SV009,R,118,2,0,1,1,2,1,0,1,1,0,0
SV009,R,119,2,2,1,1,1,1,0,1,0,0,0
SV009,R,120,2,3,1,1,2,1,0,1,1,0,0
SV009,R,121,3,0,1,0,3,1,0,1,1,1,0
SV009,R,122,2,2,1,1,2,1,0,1,1,0,0
SV009,R,123,3,2,1,1,2,1,0,1,1,0,0
SV009,R,124,3,0,0,1,3,1,0,1,1,1,0
SV009,R,125,2,0,0,0,3,1,0,1,1,1,0
SV009,R,126,2,2,0,0,2,1,0,1,0,1,0
SV009,R,127,2,3,1,0,3,1,0,1,1,1,0
SV009,R,128,3,3,1,0,2,1,0,0,1,1,0
SV009,R,129,3,0,0,0,3,1,0,1,1,1,0
SV009,R,130,2,2,1,0,2,1,0,0,1,1,0
SV009,R,131,2,3,0,0,3,1,0,1,1,1,0
SV009,R,132,2,3,0,1,3,1,0,1,1,1,0
SV009,R,133,2,3,1,0,3,1,0,1,1,1,0
SV009,R,134,3,2,1,0,2,1,0,0,1,1,0
SV009,R,135,2,0,1,1,2,1,0,1,1,0,0
SV009,R,136,3,0,1,0,3,1,0,1,1,1,0
SV009,R,137,3,2,1,0,2,1,0,0,1,1,0
SV009,R,138,2,3,1,0,2,1,0,0,1,1,0
SV009,R,139,2,0,1,0,3,1,0,1,1,1,0
SV009,R,140,3,3,0,1,3,1,0,1,1,1,0
SV009,R,141,2,2,0,0,2,1,0,1,0,1,0
SV009,R,142,2,2,0,0,2,1,0,1,0,1,0
SV009,R,143,2,2,1,1,2,1,0,1,1,0,0
SV009,R,144,3,2,0,0,2,1,0,1,0,1,0
SV009,R,145,3,0,1,0,3,1,0,1,1,1,0
SV009,R,146,3,3,1,1,2,1,0,1,1,0,0
SV009,R,147,3,2,0,0,3,1,0,1,1,1,0
SV009,R,148,3,3,1,1,3,1,0,1,1,1,0
SV009,R,149,3,3,1,1,3,1,0,1,1,1,0
SV009,R,150,3,0,0,0,3,1,0,1,1,1,0
SV009,R,151,3,3,0,0,3,1,0,1,1,1,0
SV009,R,152,3,0,0,1,3,1,0,1,1,1,0
SV009,R,153,3,3,0,1,3,1,0,1,1,1,0
SV009,R,154,3,3,1,1,1,1,0,0,1,0,0
SV009,R,155,3,0,0,1,3,1,0,1,1,1,0
SV009,R,156,2,2,1,0,2,1,0,1,1,0,0
SV009,R,157,2,0,1,0,2,1,0,0,1,1,0
SV009,R,158,3,0,0,1,3,1,0,1,1,1,0
SV009,R,159,2,2,0,0,2,1,0,1,0,1,0
SV009,R,160,3,3,1,0,2,1,0,1,1,0,0
SV009,R,161,3,2,1,1,2,1,0,1,1,0,0
SV009,R,162,3,0,1,1,2,1,0,1,1,0,0
SV009,R,163,3,2,0,0,2,1,0,1,1,0,0
SV009,R,164,2,3,0,1,3,1,0,1,1,1,0
SV009,R,165,3,0,0,0,3,1,0,1,1,1,0
SV009,R,166,2,3,0,0,2,1,0,0,1,1,0
SV009,R,167,2,3,0,1,3,1,0,1,1,1,0
SV009,R,168,2,0,0,1,3,1,0,1,1,1,0
SV009,R,169,3,3,0,1,2,1,0,1,1,0,0
SV009,R,170,2,3,1,1,2,1,0,1,1,0,0
SV009,R,171,2,0,1,1,2,1,0,1,1,0,0
SV009,R,172,3,3,0,0,2,1,0,1,1,0,0
SV009,R,173,2,0,1,1,1,1,0,0,1,0,0
SV009,R,174,3,0,1,0,2,1,0,0,1,1,0
SV009,R,175,2,3,1,1,2,1,0,1,1,0,0
SV009,R,176,2,0,0,0,3,1,0,1,1,1,0
SV009,R,177,2,0,1,0,2,1,0,0,1,1,0
SV009,R,178,2,0,0,1,3,1,0,1,1,1,0
SV009,R,179,2,3,0,0,3,1,0,1,1,1,0
SV009,R,180,3,3,1,0,3,1,0,1,1,1,0
SV009,R,181,3,3,1,0,3,1,0,1,1,1,0
SV009,R,182,2,0,1,0,3,1,0,1,1,1,0
SV009,R,183,2,3,1,1,2,1,0,1,1,0,0
SV009,R,184,3,0,1,1,2,1,0,1,1,0,0
SV009,R,185,2,0,0,0,3,1,0,1,1,1,0
SV009,R,186,2,0,1,0,3,1,0,1,1,1,0
SV009,R,187,3,2,1,0,3,1,0,1,1,1,0
SV009,R,188,3,3,0,0,3,1,0,1,1,1,0
SV009,R,189,2,3,0,0,3,1,0,1,1,1,0
SV009,R,190,2,3,0,1,2,1,0,0,1,1,0
SV009,R,191,2,2,1,0,3,1,0,1,1,1,0
SV009,R,192,2,0,1,0,3,1,0,1,1,1,0
SV009,R,193,3,0,0,0,3,1,0,1,1,1,0
SV009,R,194,2,3,1,0,2,1,0,0,1,1,0
SV009,R,195,2,0,1,1,2,1,0,1,1,0,0
SV009,R,196,2,2,0,1,2,1,0,1,0,1,0
SV009,R,197,2,0,0,0,3,1,0,1,1,1,0
SV009,R,198,3,2,1,1,1,1,0,1,0,0,0
SV009,R,199,3,3,1,0,3,1,0,1,1,1,0
SV009,R,200,2,3,0,0,3,1,0,1,1,1,0
SV009,R,201,2,2,1,1,2,1,0,1,1,0,0
SV009,R,202,3,0,1,1,2,1,0,1,1,0,0
SV009,R,203,2,3,1,0,2,1,0,0,1,1,0
SV009,R,204,3,0,0,0,3,1,0,1,1,1,0
SV009,R,205,3,0,1,0,3,1,0,1,1,1,0
SV009,R,206,3,0,0,0,3,1,0,1,1,1,0
SV009,R,207,3,2,0,1,2,1,0,0,1,1,0
SV009,R,208,2,0,0,0,3,1,0,1,1,1,0
SV009,R,209,3,0,1,1,1,1,0,1,0,0,0
SV009,R,210,3,0,0,1,3,1,0,1,1,1,0
SV009,R,211,2,0,0,1,3,1,0,1,1,1,0
SV009,R,212,2,0,1,1,1,1,0,0,1,0,0
SV009,R,213,3,0,0,1,2,1,0,1,1,0,0
SV009,R,214,2,3,0,0,3,1,0,1,1,1,0
SV009,R,215,3,2,0,0,2,1,0,1,0,1,0
SV009,R,216,2,0,0,1,3,1,0,1,1,1,0
SV009,R,217,2,0,1,1,1,1,0,0,1,0,0
SV009,R,218,2,3,1,0,3,1,0,1,1,1,0
SV009,R,219,3,3,1,1,1,1,0,1,0,0,0
SV009,R,220,2,3,0,1,3,1,0,1,1,1,0
SV009,R,221,2,0,1,0,3,1,0,1,1,1,0
SV009,R,222,3,2,0,0,3,1,0,1,1,1,0
SV009,R,223,2,0,0,0,3,1,0,1,1,1,0
SV009,R,224,2,3,1,1,1,1,0,1,0,0,0
SV009,R,225,3,2,1,0,2,1,0,1,1,0,0
SV009,R,226,3,2,0,1,2,1,0,1,0,1,0
SV009,R,227,3,0,0,1,1,1,0,0,0,1,0
SV009,R,228,2,2,1,0,2,1,0,0,1,1,0
SV009,R,229,2,0,0,0,2,1,0,1,0,1,0
SV009,R,230,3,2,1,1,2,1,0,0,1,1,0
SV009,R,231,3,0,1,1,2,1,0,0,1,1,0
SV009,R,232,3,2,1,0,2,1,0,0,1,1,0
SV009,R,233,2,2,1,1,2,1,0,1,1,0,0
SV009,R,234,3,0,1,1,2,1,0,1,1,0,0
SV009,R,235,3,2,1,1,2,1,0,1,1,0,0
SV009,R,236,2,3,1,1,2,1,0,1,1,0,0
SV009,R,237,2,2,1,0,2,1,0,1,1,0,0
SV009,R,238,3,0,1,1,2,1,0,1,1,0,0
SV009,R,239,3,2,0,1,2,1,0,1,0,1,0
SV009,R,240,2,2,0,1,2,1,0,1,0,1,0
SV009,R,241,3,2,0,1,2,2,0,0,0,0,0
SV009,R,242,3,3,1,0,3,2,0,0,0,0,0
SV009,R,243,2,0,0,0,0,2,0,0,0,0,0
SV009,R,244,2,2,1,0,2,2,0,0,0,0,0
SV009,R,245,2,3,1,0,3,2,0,0,0,0,0
SV009,R,246,2,2,1,0,2,2,0,0,0,0,0
SV009,R,247,3,3,1,0,3,2,0,0,0,0,0
SV009,R,248,2,0,1,0,0,2,0,0,0,0,0
SV009,R,249,3,3,0,1,3,2,0,0,0,0,0
SV009,R,250,3,2,0,0,2,2,0,0,0,0,0
SV009,R,251,2,3,1,0,3,2,0,0,0,0,0
SV009,R,252,2,0,1,0,0,2,0,0,0,0,0
SV009,R,253,2,3,1,1,3,2,0,0,0,0,0
SV009,R,254,3,2,1,1,2,2,0,0,0,0,0
SV009,R,255,2,3,0,0,3,2,0,0,0,0,0
SV009,R,256,2,2,0,0,2,2,0,0,0,0,0
SV009,R,257,2,3,0,1,3,2,0,0,0,0,0
SV009,R,258,2,2,1,1,2,2,0,0,0,0,0
SV009,R,259,3,2,0,0,2,2,0,0,0,0,0
SV009,R,260,3,0,1,0,0,2,0,0,0,0,0
SV009,R,261,3,2,0,0,2,2,0,0,0,0,0
SV009,R,262,2,2,1,1,2,2,0,0,0,0,0
SV009,R,263,3,3,0,1,3,2,0,0,0,0,0
SV009,R,264,2,3,0,0,3,2,0,0,0,0,0
SV009,R,265,2,3,0,0,3,2,0,0,0,0,0
SV009,R,266,3,0,0,1,0,2,0,0,0,0,0
SV009,R,267,3,3,0,1,3,2,0,0,0,0,0
SV009,R,268,3,0,1,1,0,2,0,0,0,0,0
SV009,R,269,2,2,1,0,2,2,0,0,0,0,0
SV009,R,270,2,2,0,0,2,2,0,0,0,0,0
SV009,R,271,2,3,1,0,3,2,0,0,0,0,0
SV009,R,272,2,2,0,1,2,2,0,0,0,0,0
SV009,R,273,3,3,1,0,3,2,0,0,0,0,0
SV009,R,274,2,0,0,0,0,2,0,0,0,0,0
SV009,R,275,3,3,0,0,3,2,0,0,0,0,0
SV009,R,276,3,2,0,1,2,2,0,0,0,0,0
SV009,R,277,2,0,0,1,0,2,0,0,0,0,0
SV009,R,278,2,2,1,0,2,2,0,0,0,0,0
SV009,R,279,2,0,0,0,0,2,0,0,0,0,0
SV009,R,280,3,3,0,1,3,2,0,0,0,0,0
SV009,R,281,3,3,0,0,3,2,0,0,0,0,0
SV009,R,282,2,0,0,1,0,2,0,0,0,0,0
SV009,R,283,2,3,0,0,3,2,0,0,0,0,0
SV009,R,284,2,2,1,1,2,2,0,0,0,0,0
SV009,R,285,3,0,0,1,0,2,0,0,0,0,0
SV009,R,286,3,0,0,0,0,2,0,0,0,0,0
SV009,R,287,3,3,0,1,3,2,0,0,0,0,0
SV009,R,288,3,2,0,0,2,2,0,0,0,0,0
SV009,R,289,3,2,1,0,2,2,0,0,0,0,0
SV009,R,290,2,3,0,1,3,2,0,0,0,0,0
SV009,R,291,3,2,0,1,2,2,0,0,0,0,0
SV009,R,292,3,2,1,1,2,2,0,0,0,0,0
SV009,R,293,2,3,1,1,3,2,0,0,0,0,0
SV009,R,294,2,3,1,1,3,2,0,0,0,0,0
SV009,R,295,3,3,1,0,3,2,0,0,0,0,0
SV009,R,296,2,3,1,1,3,2,0,0,0,0,0
SV009,R,297,3,2,1,1,2,2,0,0,0,0,0
SV009,R,298,2,0,0,0,3,2,0,0,0,0,0
SV009,R,299,2,2,0,0,2,2,0,0,0,0,0
SV009,R,300,2,3,1,0,3,2,0,0,0,0,0
SV009,R,301,3,2,0,0,2,2,0,0,0,0,0
SV009,R,302,3,3,1,1,3,2,0,0,0,0,0
SV009,R,303,3,2,1,1,2,2,0,0,0,0,0
SV009,R,304,2,2,0,1,2,2,0,0,0,0,0
SV009,R,305,2,2,0,0,2,2,0,0,0,0,0
SV009,R,306,3,2,1,1,2,2,0,0,0,0,0
SV009,R,307,2,2,1,1,2,2,0,0,0,0,0
SV009,R,308,3,3,1,1,3,2,0,0,0,0,0
SV009,R,309,2,3,0,1,3,2,0,0,0,0,0
SV009,R,310,2,2,0,1,2,2,0,0,0,0,0
SV009,R,311,3,3,0,1,3,2,0,0,0,0,0
SV009,R,312,3,3,0,1,3,2,0,0,0,0,0
SV009,R,313,2,3,0,1,3,2,0,0,0,0,0
SV009,R,314,2,0,0,0,0,2,0,0,0,0,0
SV009,R,315,3,0,1,0,0,2,0,0,0,0,0
SV009,R,316,3,2,0,1,2,2,0,0,0,0,0
SV009,R,317,2,0,1,1,0,2,0,0,0,0,0
SV009,R,318,3,0,0,1,0,2,0,0,0,0,0
SV009,R,319,3,3,1,1,3,2,0,0,0,0,0
SV009,R,320,3,3,0,1,3,2,0,0,0,0,0
SV009,R,321,2,2,1,0,2,2,0,0,0,0,0
SV009,R,322,3,3,0,0,3,2,0,0,0,0,0
SV009,R,323,3,0,0,1,0,2,0,0,0,0,0
SV009,R,324,3,3,0,0,3,2,0,0,0,0,0
SV009,R,325,2,0,1,1,0,2,0,0,0,0,0
SV009,R,326,3,2,0,0,2,2,0,0,0,0,0
SV009,R,327,2,2,1,0,2,2,0,0,0,0,0
SV009,R,328,2,3,0,0,3,2,0,0,0,0,0
SV009,R,329,3,0,0,0,0,2,0,0,0,0,0
SV009,R,330,2,3,1,0,3,2,0,0,0,0,0
SV009,R,331,2,0,1,0,0,2,0,0,0,0,0
SV009,R,332,2,0,1,1,0,2,0,0,0,0,0
SV009,R,333,3,3,1,0,3,2,0,0,0,0,0
SV009,R,334,2,0,1,0,0,2,0,0,0,0,0
SV009,R,335,3,3,1,0,3,2,0,0,0,0,0
SV009,R,336,3,3,0,0,3,2,0,0,0,0,0
SV009,R,337,3,3,0,0,3,2,0,0,0,0,0
SV009,R,338,3,0,0,0,0,2,0,0,0,0,0
SV009,R,339,3,2,0,1,2,2,0,0,0,0,0
SV009,R,340,3,2,0,0,2,2,0,0,0,0,0
SV009,R,341,3,0,0,1,0,2,0,0,0,0,0
SV009,R,342,3,2,0,1,2,2,0,0,0,0,0
SV009,R,343,3,3,1,1,3,2,0,0,0,0,0
SV009,R,344,3,0,0,0,0,2,0,0,0,0,0
SV009,R,345,3,2,1,0,2,2,0,0,0,0,0
SV009,R,346,3,3,0,1,3,2,0,0,0,0,0
SV009,R,347,2,0,0,0,0,2,0,0,0,0,0
SV009,R,348,3,2,0,0,2,2,0,0,0,0,0
SV009,R,349,3,3,0,0,3,2,0,0,0,0,0
SV009,R,350,2,3,0,1,3,2,0,0,0,0,0
SV009,R,351,2,0,1,1,0,2,0,0,0,0,0
SV009,R,352,2,0,0,1,0,2,0,0,0,0,0
SV009,R,353,3,3,0,0,3,2,0,0,0,0,0
SV009,R,354,2,2,0,1,2,2,0,0,0,0,0
SV009,R,355,2,2,0,0,2,2,0,0,0,0,0
SV009,R,356,3,3,1,0,3,2,0,0,0,0,0
SV009,R,357,2,0,0,1,0,2,0,0,0,0,0
SV009,R,358,3,2,1,1,2,2,0,0,0,0,0
SV009,R,359,2,2,1,0,2,2,0,0,0,0,0
SV009,R,360,3,2,1,1,2,2,0,0,0,0,0
SV009,R,361,3,0,0,1,0,2,0,0,0,0,0
SV009,R,362,3,3,1,1,3,2,0,0,0,0,0
SV009,R,363,3,2,1,0,2,2,0,0,0,0,0
SV009,R,364,3,2,1,0,2,2,0,0,0,0,0
SV009,R,365,3,2,1,1,2,2,0,0,0,0,0
SV009,R,366,2,2,0,0,2,2,0,0,0,0,0
SV009,R,367,3,0,1,0,0,2,0,0,0,0,0
SV009,R,368,2,3,1,1,3,2,0,0,0,0,0
SV009,R,369,3,2,1,0,2,2,0,0,0,0,0
SV009,R,370,2,0,1,0,0,2,0,0,0,0,0
SV009,R,371,2,0,1,1,0,2,0,0,0,0,0
SV009,R,372,3,3,1,1,3,2,0,0,0,0,0
SV009,R,373,2,0,0,1,0,2,0,0,0,0,0
SV009,R,374,2,0,1,1,0,2,0,0,0,0,0
SV009,R,375,3,3,1,0,3,2,0,0,0,0,0
SV009,R,376,3,0,0,1,0,2,0,0,0,0,0
SV009,R,377,2,3,0,0,3,2,0,0,0,0,0
SV009,R,378,2,0,0,1,0,2,0,0,0,0,0
SV009,R,379,2,2,0,1,2,2,0,0,0,0,0
SV009,R,380,3,0,1,0,0,2,0,0,0,0,0
SV009,R,381,2,0,1,0,0,2,0,0,0,0,0
SV009,R,382,2,0,1,0,0,2,0,0,0,0,0
SV009,R,383,2,2,0,1,2,2,0,0,0,0,0
SV009,R,384,3,0,1,1,0,2,0,0,0,0,0
SV009,R,385,3,2,0,1,2,2,0,0,0,0,0
SV009,R,386,2,0,1,0,0,2,0,0,0,0,0
SV009,R,387,3,3,1,1,3,2,0,0,0,0,0
SV009,R,388,3,2,1,0,2,2,0,0,0,0,0
SV009,R,389,3,0,1,0,0,2,0,0,0,0,0
SV009,R,390,2,3,1,0,3,2,0,0,0,0,0
SV009,R,391,2,0,0,0,0,2,0,0,0,0,0
SV009,R,392,2,0,1,1,0,2,0,0,0,0,0
SV009,R,393,3,3,1,1,3,2,0,0,0,0,0
SV009,R,394,3,2,1,0,2,2,0,0,0,0,0
SV009,R,395,2,0,0,0,0,2,0,0,0,0,0
SV009,R,396,3,3,1,1,3,2,0,0,0,0,0
SV009,R,397,3,0,1,1,0,2,0,0,0,0,0
SV009,R,398,2,2,0,1,2,2,0,0,0,0,0
SV009,R,399,2,3,0,0,3,2,0,0,0,0,0
SV009,R,400,2,0,0,0,0,2,0,0,0,0,0
SV009,R,401,2,0,0,1,0,2,0,0,0,0,0
SV009,R,402,2,3,1,0,3,2,0,0,0,0,0
SV009,R,403,3,3,0,0,3,2,0,0,0,0,0
SV009,R,404,2,3,0,1,3,2,0,0,0,0,0
SV009,R,405,2,3,1,1,3,2,0,0,0,0,0
SV009,R,406,3,2,0,1,2,2,0,0,0,0,0
SV009,R,407,2,2,1,1,2,2,0,0,0,0,0
SV009,R,408,3,0,1,0,0,2,0,0,0,0,0
SV009,R,409,2,2,0,0,2,2,0,0,0,0,0
SV009,R,410,2,2,1,0,2,2,0,0,0,0,0
SV009,R,411,2,0,0,1,3,2,0,0,0,0,0
SV009,R,412,2,2,1,1,2,2,0,0,0,0,0
SV009,R,413,3,2,0,0,2,2,0,0,0,0,0
SV009,R,414,2,2,0,1,2,2,0,0,0,0,0
SV009,R,415,3,2,1,1,2,2,0,0,0,0,0
SV009,R,416,2,3,0,0,2,2,0,0,0,0,0
SV009,R,417,3,0,0,0,0,2,0,0,0,0,0
SV009,R,418,3,3,0,0,3,2,0,0,0,0,0
SV009,R,419,3,0,1,0,0,2,0,0,0,0,0
SV009,R,420,2,0,0,1,0,2,0,0,0,0,0
SV009,R,421,2,3,0,0,3,2,0,0,0,0,0
SV009,R,422,2,2,0,0,2,2,0,0,0,0,0
SV009,R,423,3,2,1,0,2,2,0,0,0,0,0
SV009,R,424,2,0,1,1,0,2,0,0,0,0,0
SV009,R,425,2,3,1,1,3,2,0,0,0,0,0
SV009,R,426,2,0,1,1,0,2,0,0,0,0,0
SV009,R,427,2,2,0,0,2,2,0,0,0,0,0
SV009,R,428,3,0,1,1,0,2,0,0,0,0,0
SV009,R,429,2,2,1,1,2,2,0,0,0,0,0
SV009,R,430,2,3,1,0,3,2,0,0,0,0,0
SV009,R,431,2,2,0,1,2,2,0,0,0,0,0
SV009,R,432,3,0,1,1,0,2,0,0,0,0,0
SV009,R,433,3,0,0,1,0,2,0,0,0,0,0
SV009,R,434,3,2,1,0,2,2,0,0,0,0,0
SV009,R,435,3,3,1,0,3,2,0,0,0,0,0
SV009,R,436,3,0,1,0,0,2,0,0,0,0,0
SV009,R,437,3,0,1,0,0,2,0,0,0,0,0
SV009,R,438,2,3,1,1,3,2,0,0,0,0,0
SV009,R,439,2,0,0,1,0,2,0,0,0,0,0
SV009,R,440,2,3,1,0,3,2,0,0,0,0,0
SV009,R,441,3,0,0,0,0,2,0,0,0,0,0
SV009,R,442,2,2,1,1,2,2,0,0,0,0,0
SV009,R,443,3,3,0,1,3,2,0,0,0,0,0
SV009,R,444,3,3,1,1,3,2,0,0,0,0,0
